7471;2761728
11368;2761728
23048;2761728
25256;2761728
27554;2761728
53451;2761728
56474;2761728
75505;2761728
2236;2761728
2862;2761728
3155;2761728
4388;2761728
4866;2761728
5160;2761728
7035;2761728
7687;2761728
24450;2761728
26132;2761728
51876;2761728
54212;2761728
63472;2761728
74152;2761728
76015;2761728
3126;2761728
3136;2761728
4117;2761728
27166;2761728
56855;2761728
75422;2761728
77482;2761728
3011;2761728
3442;2761728
4386;2761728
56532;2761728
61708;2761728
4275;2761728
4128;2761728
4188;2761728
13881;2020504
8221;2020504
24530;2020504
2441;2020504
8658;2020504
18131;2020504
28478;2020504
1772;2020504
6470;2020504
8420;2020504
11713;2020504
16774;2020504
21173;2020504
26716;2020504
65315;2020504
1355;2020504
2161;2020504
4864;2020504
7638;2020504
8270;2020504
10374;2020504
13830;2020504
17502;2020504
18256;2020504
24105;2020504
24728;2020504
27201;2020504
30533;2020504
81424;2020504
1213;2020504
1705;2020504
3087;2020504
6064;2020504
6723;2020504
7848;2020504
10034;2020504
10447;2020504
13478;2020504
20650;2020504
46644;2020504
80463;2020504
86568;2020504
1325;2020504
1685;2020504
1738;2020504
2653;2020504
3506;2020504
5245;2020504
6302;2020504
6526;2020504
6803;2020504
8116;2020504
10611;2020504
18742;2020504
37808;2020504
64504;2020504
68231;2020504
84507;2020504
87622;2020504
1263;2020504
4237;2020504
5166;2020504
5763;2020504
6104;2020504
7358;2020504
20574;2020504
30712;2020504
43138;2020504
61045;2020504
66247;2020504
68473;2020504
81801;2020504
4124;2020504
4310;2020504
5503;2020504
6230;2020504
7502;2020504
32678;2020504
37867;2020504
52470;2020504
63676;2020504
66851;2020504
77175;2020504
84052;2020504
4000;2020504
7544;2020504
37388;2020504
41877;2020504
51441;2020504
55775;2020504
67437;2020504
78810;2020504
3581;2020504
38167;2020504
47613;2020504
51742;2020504
55041;2020504
56840;2020504
50303;2020504
48235;2020504
8357;2058057
2181;2058057
68664;2058057
2110;2058057
6332;2058057
24385;2058057
86202;2058057
1767;2058057
6076;2058057
8261;2058057
13338;2058057
35504;2058057
83477;2058057
87764;2058057
1722;2058057
1771;2058057
2818;2058057
6512;2058057
8565;2058057
22755;2058057
27844;2058057
53673;2058057
73340;2058057
84603;2058057
1135;2058057
2006;2058057
2382;2058057
5581;2058057
6510;2058057
6523;2058057
13024;2058057
13367;2058057
23476;2058057
26258;2058057
32221;2058057
43731;2058057
66333;2058057
77818;2058057
1568;2058057
2761;2058057
3221;2058057
5771;2058057
6516;2058057
6865;2058057
12414;2058057
21213;2058057
23172;2058057
31774;2058057
41154;2058057
46026;2058057
65331;2058057
76840;2058057
81668;2058057
2458;2058057
3508;2058057
6784;2058057
8086;2058057
8587;2058057
12873;2058057
15603;2058057
21352;2058057
23227;2058057
30138;2058057
40433;2058057
42771;2058057
50416;2058057
56622;2058057
77013;2058057
78462;2058057
2464;2058057
3327;2058057
4263;2058057
7864;2058057
14468;2058057
18745;2058057
30044;2058057
30500;2058057
43705;2058057
51307;2058057
53825;2058057
65006;2058057
2670;2058057
3316;2058057
5304;2058057
7048;2058057
7868;2058057
16305;2058057
52666;2058057
57483;2058057
2677;2058057
7863;2058057
8080;2058057
16442;2058057
57374;2058057
64010;2058057
7572;2058057
17647;2058057
60317;2058057
7381;2058057
7427;2058057
73023;2367823
65163;2367823
88602;2367823
4773;2367823
71166;2367823
83688;2367823
3381;2367823
7310;2367823
66012;2367823
71666;2367823
76103;2367823
84604;2367823
2221;2367823
4516;2367823
5724;2367823
63018;2367823
67028;2367823
71267;2367823
74827;2367823
78313;2367823
84322;2367823
1658;2367823
3042;2367823
3705;2367823
4718;2367823
5032;2367823
6540;2367823
8887;2367823
64600;2367823
70483;2367823
78064;2367823
81451;2367823
1157;2367823
2072;2367823
2563;2367823
3647;2367823
4426;2367823
4605;2367823
5041;2367823
6121;2367823
6560;2367823
8585;2367823
57455;2367823
82507;2367823
1116;2367823
1577;2367823
3004;2367823
3688;2367823
4168;2367823
5436;2367823
6446;2367823
6876;2367823
8153;2367823
41320;2367823
58172;2367823
1035;2367823
1314;2367823
4021;2367823
7784;2367823
8557;2367823
24285;2367823
41888;2367823
57604;2367823
61327;2367823
4137;2367823
7614;2367823
8335;2367823
11874;2367823
38803;2367823
48883;2367823
60475;2367823
62872;2367823
7774;2367823
8260;2367823
8452;2367823
10578;2367823
16052;2367823
38524;2367823
40720;2367823
43482;2367823
52156;2367823
61451;2367823
7735;2367823
8500;2367823
12757;2367823
18654;2367823
35887;2367823
48622;2367823
56001;2367823
16457;2367823
20523;2367823
28148;2367823
37735;2367823
47874;2367823
53144;2367823
23034;2367823
33714;2367823
37480;2367823
21542;2367823
22184;2367823
11527;16267103
6751;16267103
61534;16267103
3661;16267103
8604;16267103
51616;16267103
78421;16267103
2716;16267103
5783;16267103
8030;16267103
8672;16267103
13362;16267103
51666;16267103
75735;16267103
81728;16267103
2445;16267103
3083;16267103
5755;16267103
5838;16267103
7410;16267103
8334;16267103
8612;16267103
11118;16267103
27417;16267103
55602;16267103
62011;16267103
77368;16267103
82446;16267103
1372;16267103
3037;16267103
3466;16267103
4284;16267103
6371;16267103
7157;16267103
7783;16267103
8272;16267103
23681;16267103
43683;16267103
52564;16267103
75673;16267103
85615;16267103
1623;16267103
3082;16267103
3355;16267103
3580;16267103
3863;16267103
4375;16267103
6300;16267103
8002;16267103
8124;16267103
8276;16267103
14163;16267103
25251;16267103
35462;16267103
50324;16267103
53168;16267103
62254;16267103
2372;16267103
3084;16267103
3517;16267103
3685;16267103
4205;16267103
5728;16267103
6282;16267103
14056;16267103
23357;16267103
33370;16267103
42517;16267103
46238;16267103
62037;16267103
73053;16267103
1660;16267103
3353;16267103
3781;16267103
4124;16267103
4268;16267103
4603;16267103
17604;16267103
35225;16267103
38740;16267103
43467;16267103
46672;16267103
4646;16267103
16713;16267103
23227;16267103
33627;16267103
36734;16267103
40570;16267103
47645;16267103
5558;16267103
16144;16267103
16752;16267103
18785;16267103
38028;16267103
5122;16267103
14423;16267103
4688;16267103
5477;16267103
4825;16267103
5304;16267103
5226;1844652
3452;1844652
16847;1844652
1376;1844652
3843;1844652
6788;1844652
58364;1844652
1314;1844652
1833;1844652
3627;1844652
4754;1844652
6357;1844652
7612;1844652
27144;1844652
63667;1844652
1130;1844652
1427;1844652
2036;1844652
6243;1844652
6507;1844652
7107;1844652
15565;1844652
23643;1844652
53426;1844652
58541;1844652
66073;1844652
1023;1844652
1680;1844652
3424;1844652
5830;1844652
6327;1844652
6467;1844652
6767;1844652
7117;1844652
10146;1844652
17353;1844652
25413;1844652
50672;1844652
54050;1844652
60820;1844652
65745;1844652
71530;1844652
1001;1844652
1065;1844652
1677;1844652
3114;1844652
5308;1844652
6687;1844652
7437;1844652
7716;1844652
11685;1844652
20082;1844652
25344;1844652
32347;1844652
56205;1844652
64420;1844652
66338;1844652
88821;1844652
2524;1844652
3150;1844652
5724;1844652
7318;1844652
7671;1844652
8374;1844652
15403;1844652
18437;1844652
30162;1844652
45733;1844652
54522;1844652
82171;1844652
2148;1844652
3077;1844652
3382;1844652
7307;1844652
7706;1844652
7775;1844652
8882;1844652
13367;1844652
20044;1844652
30730;1844652
45174;1844652
50361;1844652
54184;1844652
84655;1844652
2213;1844652
7271;1844652
8102;1844652
8756;1844652
40655;1844652
48070;1844652
82714;1844652
2182;1844652
2510;1844652
43640;1844652
50336;1844652
82566;1844652
84305;1844652
2341;1844652
43335;1844652
2440;1844652
8764;2020676
7200;2020676
72445;2020676
6303;2020676
8313;2020676
24174;2020676
73020;2020676
2481;2020676
6457;2020676
7314;2020676
8653;2020676
11053;2020676
65611;2020676
75842;2020676
2033;2020676
2777;2020676
6430;2020676
7160;2020676
8407;2020676
11522;2020676
56754;2020676
67227;2020676
73635;2020676
82816;2020676
1535;2020676
2483;2020676
4610;2020676
6882;2020676
8512;2020676
12855;2020676
52411;2020676
61131;2020676
66722;2020676
83183;2020676
1140;2020676
1713;2020676
2553;2020676
4126;2020676
6302;2020676
23526;2020676
40206;2020676
53737;2020676
57673;2020676
64046;2020676
83603;2020676
1004;2020676
2014;2020676
2772;2020676
3675;2020676
4603;2020676
6114;2020676
18643;2020676
26142;2020676
46750;2020676
53840;2020676
57024;2020676
60343;2020676
65062;2020676
88465;2020676
1136;2020676
1822;2020676
3077;2020676
4108;2020676
4461;2020676
5863;2020676
14544;2020676
21564;2020676
38840;2020676
41768;2020676
52230;2020676
54661;2020676
3474;2020676
5407;2020676
6006;2020676
16420;2020676
21577;2020676
30404;2020676
45584;2020676
47840;2020676
53862;2020676
55837;2020676
3141;2020676
5278;2020676
18057;2020676
23181;2020676
27661;2020676
37547;2020676
45672;2020676
47143;2020676
51700;2020676
55705;2020676
17726;2020676
28588;2020676
32775;2020676
38455;2020676
30578;2020676
36761;2020676
38772;2020676
33027;2020676
8205;2056581
4622;2056581
22667;2056581
3866;2056581
5682;2056581
17781;2056581
68806;2056581
3436;2056581
4431;2056581
5311;2056581
5730;2056581
14285;2056581
22517;2056581
33724;2056581
72445;2056581
3386;2056581
3832;2056581
4313;2056581
4846;2056581
5513;2056581
8144;2056581
8374;2056581
15788;2056581
18178;2056581
25247;2056581
67633;2056581
71207;2056581
85634;2056581
1534;2056581
3400;2056581
3512;2056581
3836;2056581
5285;2056581
7554;2056581
8838;2056581
21474;2056581
23125;2056581
26626;2056581
55575;2056581
68703;2056581
71827;2056581
83484;2056581
1413;2056581
2066;2056581
5182;2056581
7507;2056581
7834;2056581
8525;2056581
12071;2056581
32841;2056581
50814;2056581
55833;2056581
77756;2056581
84116;2056581
1628;2056581
3266;2056581
6867;2056581
7522;2056581
7768;2056581
8570;2056581
10246;2056581
30553;2056581
45363;2056581
53718;2056581
61373;2056581
78812;2056581
1535;2056581
2335;2056581
3316;2056581
7807;2056581
28160;2056581
34707;2056581
50358;2056581
51282;2056581
58812;2056581
61830;2056581
81253;2056581
3015;2056581
36064;2056581
45551;2056581
56562;2056581
65176;2056581
2614;2056581
3113;2056581
35373;2056581
37631;2056581
47433;2056581
3061;2056581
36130;2056581
45064;2056581
46578;2056581
36837;2056581
44334;2056581
38748;2056581
44775;2056581
43436;2056581
40688;2056581
42200;2056581
42323;2056581
42301;2056581
20817;2085186
20003;2085186
32854;2085186
3518;2085186
21451;2085186
77173;2085186
1045;2085186
13724;2085186
32162;2085186
60752;2085186
77411;2085186
1008;2085186
3355;2085186
5048;2085186
13825;2085186
30837;2085186
32551;2085186
56356;2085186
62863;2085186
77410;2085186
83021;2085186
3131;2085186
3486;2085186
3864;2085186
7301;2085186
18786;2085186
25342;2085186
52181;2085186
58375;2085186
62281;2085186
71052;2085186
86574;2085186
1408;2085186
3343;2085186
3501;2085186
4231;2085186
5542;2085186
13315;2085186
17700;2085186
21720;2085186
37560;2085186
54215;2085186
61183;2085186
67027;2085186
71088;2085186
1328;2085186
1437;2085186
4775;2085186
5504;2085186
6613;2085186
12080;2085186
14451;2085186
24821;2085186
50267;2085186
53886;2085186
61624;2085186
77063;2085186
1256;2085186
1382;2085186
1504;2085186
4633;2085186
5372;2085186
7154;2085186
7834;2085186
15180;2085186
23463;2085186
24850;2085186
37860;2085186
50415;2085186
61271;2085186
75471;2085186
2321;2085186
4351;2085186
6866;2085186
7584;2085186
8175;2085186
15262;2085186
24736;2085186
43724;2085186
1863;2085186
3022;2085186
6707;2085186
7062;2085186
7530;2085186
7630;2085186
8356;2085186
15557;2085186
41312;2085186
46743;2085186
2181;2085186
2506;2085186
6860;2085186
7374;2085186
7572;2085186
8312;2085186
41484;2085186
2440;2085186
2843;2085186
7472;2085186
8240;2085186
31742;2281448
3786;2281448
67272;2281448
3658;2281448
30131;2281448
36354;2281448
81278;2281448
3214;2281448
7328;2281448
30480;2281448
32106;2281448
67267;2281448
75288;2281448
82341;2281448
2517;2281448
3846;2281448
18430;2281448
32877;2281448
45066;2281448
73500;2281448
80080;2281448
81832;2281448
83382;2281448
2362;2281448
3114;2281448
4601;2281448
10331;2281448
24241;2281448
32268;2281448
36324;2281448
41552;2281448
65414;2281448
74711;2281448
80068;2281448
82175;2281448
84341;2281448
1585;2281448
2424;2281448
4015;2281448
6607;2281448
8458;2281448
18018;2281448
28778;2281448
37177;2281448
42242;2281448
50508;2281448
66355;2281448
75135;2281448
77850;2281448
1362;2281448
1637;2281448
2416;2281448
4202;2281448
4608;2281448
6771;2281448
7482;2281448
14232;2281448
26225;2281448
36782;2281448
40363;2281448
45382;2281448
64581;2281448
1862;2281448
4603;2281448
6338;2281448
6650;2281448
7054;2281448
7451;2281448
8228;2281448
10418;2281448
15776;2281448
40201;2281448
41423;2281448
45223;2281448
51622;2281448
6288;2281448
6437;2281448
6763;2281448
6830;2281448
7150;2281448
8084;2281448
8420;2281448
11764;2281448
16402;2281448
38818;2281448
63126;2281448
5411;2281448
6347;2281448
6665;2281448
7672;2281448
8384;2281448
15875;2281448
55372;2281448
5336;2281448
5727;2281448
6416;2281448
58847;2281448
4681;2281448
5822;2281448
5823;2281448
1018;2756763
23516;2756763
3212;2756763
27116;2756763
1242;2756763
7052;2756763
25474;2756763
52457;2756763
1216;2756763
1817;2756763
6513;2756763
17418;2756763
25451;2756763
31620;2756763
65358;2756763
1046;2756763
1241;2756763
1326;2756763
2368;2756763
4557;2756763
6602;2756763
12631;2756763
22770;2756763
28626;2756763
35418;2756763
62687;2756763
72334;2756763
1068;2756763
1764;2756763
2168;2756763
2786;2756763
4430;2756763
6160;2756763
7017;2756763
7156;2756763
16760;2756763
21884;2756763
22812;2756763
30606;2756763
32850;2756763
51738;2756763
61464;2756763
62870;2756763
70535;2756763
72852;2756763
1613;2756763
1835;2756763
2241;2756763
2473;2756763
3002;2756763
4170;2756763
5544;2756763
6414;2756763
7111;2756763
7306;2756763
16410;2756763
30488;2756763
43454;2756763
56008;2756763
65084;2756763
66362;2756763
85057;2756763
2110;2756763
2365;2756763
2758;2756763
2856;2756763
4082;2756763
4638;2756763
6048;2756763
6254;2756763
7154;2756763
7267;2756763
8280;2756763
47170;2756763
53124;2756763
61143;2756763
70177;2756763
84400;2756763
88088;2756763
2257;2756763
3623;2756763
4734;2756763
5858;2756763
6130;2756763
7364;2756763
8527;2756763
44832;2756763
53707;2756763
75271;2756763
3847;2756763
5056;2756763
5566;2756763
6016;2756763
8341;2756763
8535;2756763
54683;2756763
83770;2756763
8348;2756763
55578;2756763
83548;2756763
4223;7813880
3305;7813880
45165;7813880
3040;7813880
3831;7813880
5670;7813880
74572;7813880
1866;7813880
3120;7813880
4865;7813880
25422;7813880
60786;7813880
88617;7813880
1850;7813880
2643;7813880
3061;7813880
3227;7813880
4776;7813880
5607;7813880
8703;7813880
27317;7813880
57446;7813880
62180;7813880
75871;7813880
1533;7813880
2365;7813880
3128;7813880
4228;7813880
4837;7813880
7264;7813880
24880;7813880
25887;7813880
38807;7813880
48038;7813880
58561;7813880
62501;7813880
81834;7813880
1338;7813880
1877;7813880
2630;7813880
4565;7813880
6624;7813880
8113;7813880
13521;7813880
27073;7813880
37434;7813880
44833;7813880
50163;7813880
62333;7813880
66856;7813880
77014;7813880
83428;7813880
1466;7813880
2030;7813880
4521;7813880
4678;7813880
6073;7813880
7152;7813880
7648;7813880
8144;7813880
11584;7813880
14350;7813880
27421;7813880
38431;7813880
44035;7813880
48458;7813880
56860;7813880
66687;7813880
76211;7813880
77631;7813880
83370;7813880
85627;7813880
6811;7813880
7552;7813880
7733;7813880
8518;7813880
10014;7813880
17223;7813880
28575;7813880
37533;7813880
40430;7813880
44718;7813880
51887;7813880
64541;7813880
77281;7813880
81278;7813880
85137;7813880
8614;7813880
8868;7813880
15346;7813880
22708;7813880
31711;7813880
54370;7813880
63367;7813880
80223;7813880
16817;7813880
52113;7813880
56784;7813880
54024;7813880
52141;7813880
17804;58317375
4144;58317375
57165;58317375
1187;58317375
7734;58317375
45658;58317375
74450;58317375
1072;58317375
3102;58317375
5018;58317375
13151;58317375
18603;58317375
55084;58317375
62478;58317375
85353;58317375
1723;58317375
4052;58317375
4232;58317375
7654;58317375
12285;58317375
17161;58317375
43820;58317375
51721;58317375
63104;58317375
74503;58317375
1335;58317375
2265;58317375
3577;58317375
4466;58317375
6281;58317375
7887;58317375
12725;58317375
13517;58317375
17631;58317375
33368;58317375
44712;58317375
46113;58317375
55013;58317375
71126;58317375
81272;58317375
1407;58317375
2283;58317375
3684;58317375
4425;58317375
4578;58317375
5153;58317375
7104;58317375
8764;58317375
12572;58317375
17156;58317375
22463;58317375
41077;58317375
45234;58317375
47327;58317375
54731;58317375
64142;58317375
76206;58317375
84441;58317375
2353;58317375
3641;58317375
4038;58317375
5278;58317375
6657;58317375
7261;58317375
8128;58317375
10846;58317375
12341;58317375
22342;58317375
23270;58317375
38657;58317375
41707;58317375
66625;58317375
75412;58317375
80833;58317375
84143;58317375
2586;58317375
5527;58317375
6881;58317375
8464;58317375
10102;58317375
21062;58317375
28501;58317375
36428;58317375
40317;58317375
68277;58317375
76122;58317375
2404;58317375
5831;58317375
8478;58317375
8777;58317375
23756;58317375
30711;58317375
33882;58317375
2571;58317375
5620;58317375
26336;58317375
30147;58317375
32217;58317375
2572;58317375
24155;58317375
25768;1032812
13677;1032812
35531;1032812
6561;1032812
16063;1032812
32713;1032812
67653;1032812
3124;1032812
10616;1032812
21128;1032812
30738;1032812
34573;1032812
43704;1032812
84365;1032812
2168;1032812
4877;1032812
7822;1032812
12620;1032812
25146;1032812
28080;1032812
31877;1032812
38531;1032812
61822;1032812
70303;1032812
84452;1032812
1885;1032812
2586;1032812
3374;1032812
5175;1032812
6774;1032812
8564;1032812
26461;1032812
36112;1032812
44647;1032812
67327;1032812
70657;1032812
87637;1032812
1773;1032812
2376;1032812
2628;1032812
3360;1032812
4638;1032812
5060;1032812
6551;1032812
7768;1032812
8232;1032812
8576;1032812
53435;1032812
63322;1032812
81204;1032812
88335;1032812
1647;1032812
2401;1032812
2712;1032812
3177;1032812
3540;1032812
4814;1032812
5000;1032812
5205;1032812
7022;1032812
7857;1032812
8824;1032812
52185;1032812
57106;1032812
64021;1032812
72723;1032812
88787;1032812
1327;1032812
3168;1032812
3405;1032812
4626;1032812
4851;1032812
5526;1032812
8073;1032812
8581;1032812
52768;1032812
54206;1032812
67041;1032812
78382;1032812
1330;1032812
3800;1032812
5228;1032812
6400;1032812
8034;1032812
8608;1032812
55425;1032812
66882;1032812
1545;1032812
3713;1032812
4450;1032812
5337;1032812
5803;1032812
3701;1032812
3715;1032812
4013;1032812
5801;1032812
6223;1032812
4078;1032812
4280;1032812
4201;1032812
7163;1883030
5306;1883030
8522;1883030
2344;1883030
6037;1883030
7303;1883030
44530;1883030
2168;1883030
2413;1883030
5472;1883030
7030;1883030
8221;1883030
25626;1883030
47058;1883030
1510;1883030
4173;1883030
5887;1883030
6130;1883030
7577;1883030
8433;1883030
8724;1883030
36213;1883030
46322;1883030
66771;1883030
1384;1883030
2074;1883030
3110;1883030
5118;1883030
6870;1883030
7431;1883030
7606;1883030
8312;1883030
8618;1883030
11687;1883030
35254;1883030
44115;1883030
54636;1883030
80688;1883030
1523;1883030
2547;1883030
3872;1883030
4733;1883030
5301;1883030
7546;1883030
7778;1883030
8237;1883030
8776;1883030
16575;1883030
31387;1883030
42086;1883030
47508;1883030
58851;1883030
73824;1883030
82385;1883030
1706;1883030
2703;1883030
3205;1883030
4007;1883030
4647;1883030
4808;1883030
8284;1883030
10207;1883030
16152;1883030
17203;1883030
30276;1883030
34188;1883030
37470;1883030
53782;1883030
58822;1883030
66407;1883030
73120;1883030
75251;1883030
83034;1883030
2651;1883030
3860;1883030
4137;1883030
4414;1883030
5053;1883030
13218;1883030
16287;1883030
25445;1883030
33051;1883030
41788;1883030
52766;1883030
57177;1883030
66071;1883030
66755;1883030
73017;1883030
76710;1883030
3750;1883030
4633;1883030
21807;1883030
31563;1883030
41533;1883030
47653;1883030
67175;1883030
75411;1883030
3517;1883030
48502;1883030
75301;1883030
46877;2240644
6161;2240644
66883;2240644
4655;2240644
44888;2240644
56783;2240644
73020;2240644
1020;2240644
6086;2240644
12236;2240644
48037;2240644
63457;2240644
72866;2240644
73448;2240644
1011;2240644
2704;2240644
5534;2240644
6136;2240644
8241;2240644
21338;2240644
51534;2240644
61375;2240644
66104;2240644
67038;2240644
83347;2240644
1846;2240644
3800;2240644
5521;2240644
5847;2240644
7181;2240644
10305;2240644
15141;2240644
33432;2240644
53361;2240644
58103;2240644
61720;2240644
64386;2240644
72061;2240644
74510;2240644
1562;2240644
2461;2240644
3381;2240644
4586;2240644
5707;2240644
6375;2240644
7664;2240644
8716;2240644
14244;2240644
18253;2240644
24326;2240644
40018;2240644
64758;2240644
67870;2240644
72272;2240644
83076;2240644
1287;2240644
1601;2240644
2285;2240644
2625;2240644
2875;2240644
3656;2240644
4423;2240644
4646;2240644
5615;2240644
6767;2240644
7507;2240644
7718;2240644
8320;2240644
8883;2240644
12401;2240644
20815;2240644
23715;2240644
25800;2240644
34748;2240644
43756;2240644
1317;2240644
2205;2240644
3034;2240644
3450;2240644
4365;2240644
6615;2240644
7037;2240644
7604;2240644
8126;2240644
8655;2240644
8785;2240644
14146;2240644
20544;2240644
23213;2240644
37300;2240644
41225;2240644
3065;2240644
3854;2240644
6744;2240644
12737;2240644
40630;2240644
42850;2240644
4135;2240644
40546;2240644
4144;2240644
2217;2262130
2171;2262130
6072;2262130
2037;2262130
3757;2262130
53640;2262130
1308;2262130
2685;2262130
4117;2262130
21406;2262130
57272;2262130
1202;2262130
2232;2262130
3753;2262130
3885;2262130
4661;2262130
20507;2262130
52545;2262130
53683;2262130
72736;2262130
2425;2262130
3367;2262130
3868;2262130
4457;2262130
4846;2262130
18617;2262130
45657;2262130
55065;2262130
67887;2262130
81017;2262130
2663;2262130
3116;2262130
3722;2262130
4568;2262130
4733;2262130
5276;2262130
6835;2262130
22258;2262130
46217;2262130
55334;2262130
63776;2262130
77766;2262130
86571;2262130
2720;2262130
3410;2262130
5237;2262130
5417;2262130
6232;2262130
12823;2262130
33844;2262130
48451;2262130
56511;2262130
60580;2262130
66785;2262130
73787;2262130
80865;2262130
83340;2262130
87472;2262130
3100;2262130
5251;2262130
5673;2262130
6442;2262130
8002;2262130
17641;2262130
33460;2262130
34368;2262130
52350;2262130
75018;2262130
84781;2262130
87015;2262130
88247;2262130
6513;2262130
7251;2262130
8128;2262130
17044;2262130
25253;2262130
33776;2262130
34031;2262130
45162;2262130
48850;2262130
75174;2262130
86572;2262130
7016;2262130
10132;2262130
13085;2262130
17083;2262130
28762;2262130
34080;2262130
44430;2262130
51658;2262130
7010;2262130
8210;2262130
11862;2262130
26531;2262130
31304;2262130
42687;2262130
8206;2262130
30560;2262130
31540;2262130
44348;2262130
50628;2282542
3572;2282542
65425;2282542
1882;2282542
27845;2282542
56676;2282542
75701;2282542
1138;2282542
3011;2282542
11472;2282542
50218;2282542
53376;2282542
57275;2282542
68722;2282542
82345;2282542
1866;2282542
2763;2282542
3267;2282542
7340;2282542
14302;2282542
31301;2282542
52461;2282542
56418;2282542
58866;2282542
67575;2282542
73041;2282542
82223;2282542
86846;2282542
1620;2282542
2234;2282542
3052;2282542
3538;2282542
4413;2282542
8777;2282542
11748;2282542
24768;2282542
30505;2282542
36526;2282542
53082;2282542
54255;2282542
58115;2282542
64410;2282542
73716;2282542
77554;2282542
85137;2282542
2708;2282542
3170;2282542
3485;2282542
3787;2282542
4572;2282542
8721;2282542
8783;2282542
14040;2282542
15227;2282542
24825;2282542
36453;2282542
48284;2282542
77623;2282542
84717;2282542
2570;2282542
3647;2282542
4805;2282542
7454;2282542
11236;2282542
12106;2282542
15074;2282542
18245;2282542
41332;2282542
48742;2282542
2355;2282542
3661;2282542
4768;2282542
6407;2282542
7560;2282542
14733;2282542
16265;2282542
22130;2282542
41125;2282542
41618;2282542
4880;2282542
7074;2282542
7574;2282542
20668;2282542
37288;2282542
46188;2282542
4831;2282542
6265;2282542
6885;2282542
8264;2282542
18378;2282542
45102;2282542
47100;2282542
5661;2282542
7017;2282542
20607;2282542
46351;2282542
5461;2282542
5783;2282542
5013;2282542
5466;2282542
80001;2705080
